url,name,pri/we,pro/cal,weight,price,calories,proteins,fats,carbohydrates,content,description,availability,last_upd_time,category,average_rating,rating_count,imgUrl,html_path
https://vkusvill.ru/goods/sorbet-iz-mango-250-g-106040.html,"Сорбет из манго, 250 г",1.888,0.002188183807439825,250.0,472.0,91.4,0.2,0.2,22.2,"Вода питьевая, пюре из манго, сироп топинамбура (клубни топинамбура, вода питьевая), стабилизаторы (гуаровая камедь, каррагинан).  Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, соя, яйца.","Сочное лакомство с манго, приготовленное на сиропе топинамбура, — яркий тропический вкус без добавленного сахара. Манговое пюре придаёт ему насыщенную фруктовую текстуру, а топинамбур добавляет мягкую сладость. Освежающий, в меру плотный и естественно сладкий десерт, который хорош и охлаждённым, и немного подтаявшим. Подходит тем, кто ищет простые и натуральные вкусы без лишнего.",5,2025-06-13 10:41:19,Замороженные продукты#Мороженое,Ждёт оценку,10,https://img.vkusvill.ru/pim/images/site/site_for_feed/b0a33baf-6d46-4665-a42c-8ae730e05643.jpg,sorbet-iz-mango-250-g-106040.html
https://vkusvill.ru/goods/sorbet-iz-klubniki-90039.html,Сорбет из клубники,0.77,0.002171552660152009,100.0,77.0,92.1,0.2,0.1,22.6,"Вода питьевая, замороженные ягоды клубники, сахар, виноградный сахар, стабилизаторы (гуаровая камедь, каррагинан) Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, яйца.","Освежающий сорбет на основе спелой клубники с аппетитной тягучей текстурой и насыщенным кисло-сладким вкусом. Он станет идеальным десертом для жаркой погоды. А благодаря низкой калорийности — меньше 100 ккал на порцию — им могут насладиться те слакоежки, которые строго следят за своим рационом.",0,2025-06-13 10:41:22,Замороженные продукты#Мороженое,4.7,539,https://img.vkusvill.ru/pim/images/site_LargeWebP/6d283eb8-c1a6-4f33-8999-525d47980737.webp?1719182513.9761,sorbet-iz-klubniki-90039.html
https://vkusvill.ru/goods/sorbet-chernaya-smorodina-i-myata-91577.html,Сорбет «Черная смородина и мята»,1.95,0.001921229586935639,80.0,156.0,104.1,0.2,0.1,25.6,"чёрная смородина замороженная (протертая), вода питьевая, мята перечная свежая, сахар, сахар виноградный, загустители (альгинат натрия, каррагинан, камедь рожкового дерева, гуаровая камедь). Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, молоко (лактоза), орехи, соя, яйца.","Освежающий сорбет на основе пюре чёрной смородины, дополненный свежей перечной мятой. Во вкусе лакомства синтез кисло-сладких ягодных нот и оттенков летней прохлады. Такой десерт, пожалуй, одно из лучших решений для жаркой погоды. А благодаря низкой калорийности — меньше 85 ккал на стаканчик — им могут насладиться те слакоежки, которые строго следят за своим рационом.",0,2025-06-13 10:41:24,Мороженое#Сорбеты и фруктовый лёд,4.9,425,https://img.vkusvill.ru/pim/images/site_LargeWebP/ae5bb481-30b8-4321-a47d-6b609af40182.webp?1717872739.6418,sorbet-chernaya-smorodina-i-myata-91577.html
https://vkusvill.ru/goods/sorbet-iz-chernoy-smorodiny-250-g-105836.html,"Сорбет из черной смородины, 250 г",1.8,0.0018365472910927456,250.0,450.0,108.9,0.2,0.1,26.8,"вода питьевая, черная смородина быстрозамороженная, сахар, виноградный сахар, стабилизаторы (гуаровая камедь, каррагинан).  Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, соя, яйца.","Десерт с насыщенным вкусом чёрной смородины — яркое и освежающее лакомство с характерной кислинкой. Текстура плотная и гладкая, с натуральным ягодным ароматом и мелкими вкраплениями ягодных частичек. Особенно хорош в жару: его можно есть ложкой прямо из банки или подавать шариками в креманке.",6,2025-06-13 10:41:16,Замороженные продукты#Мороженое,Ждёт оценку,5,https://img.vkusvill.ru/pim/images/site/site_for_feed/df6bb2d3-d0d8-45f5-874a-9e2e23ac104c.jpg,sorbet-iz-chernoy-smorodiny-250-g-105836.html
https://vkusvill.ru/goods/sorbet-ogurets-laym-myata-110692.html,Сорбет «Огурец лайм мята»,1.85,0.0018365472910927456,80.0,148.0,108.9,0.2,0.5,25.9,"пюре из огурца (огурец свежий), вода питьевая, сахар, сок лайма прямого отжима, мята перечная свежая, сахар виноградный, загустители (камедь рожкового дерева, гуаровая камедь).  Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, молоко (лактоза), орехи, соя, яйца.","Лёгкий и необычный десерт с ярким вкусом огурца, освежающей мятой и кисловатым акцентом лайма. Текстура гладкая, а вкус сбалансированный: сначала ощущается прохлада огурца, потом проявляется кислинка и в конце остаётся мятное послевкусие. Такой сорбет хорошо подойдёт как палочка-выручалочка в жаркий день или в качестве нестандартного завершения обеда. Удобная порционная упаковка с ложечкой внутри — можно взять с собой.",0,2025-06-13 10:41:19,Замороженные продукты#Мороженое,Ждёт оценку,8,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/848eefaf-3ccb-41d0-8d7f-5769298acbdf.webp,sorbet-ogurets-laym-myata-110692.html
https://vkusvill.ru/goods/sorbet-iz-pyure-klyukvy-i-yabloka-88665.html,Сорбет из пюре клюквы и яблока,1.8666666666666667,0.0015910898965791568,75.0,140.0,125.7,0.2,0.1,31.0,"вода минеральная природная столовая питьевая, пюре из клюквы (клюква замороженная), сахар, яблочный наполнитель (яблоки свежие, сахар, корица молотая), мед цветочный натуральный, сухой глюкозный сироп, декстроза (виноградный сахар), стабилизаторы (камедь рожкового дерева, гуаровая камедь). Продукция производится на предприятии, где используются аллергены: молоко (лактоза), орехи, арахис, кунжут, злаки (содержащие глютен), яйца, соя.","Освежающий сорбет из клюквенного пюре, приготовленный с добавлением коричных яблочек. Во вкусе лакомства преобладает бодрящая ягодная кислинка, сглаженная обволакивающей сладостью ароматного цветочного мёда. Сорбет станет идеальным десертом для жаркой погоды. Благодаря низкой калорийности — меньше 100 ккал на стаканчик — им могут насладиться те слакоежки, которые строго следят за своим рационом.",0,2025-06-13 10:41:17,Замороженные продукты#Мороженое,4.9,1634,https://img.vkusvill.ru/pim/images/site_LargeWebP/821b870b-8fb6-486c-825e-6d011ee269e5.webp?1714596869.8087,sorbet-iz-pyure-klyukvy-i-yabloka-88665.html
https://vkusvill.ru/goods/led-klubnika-50-g-106471.html,"Лед «Клубника», 50 г",1.44,0.0015420200462606015,50.0,72.0,129.7,0.2,0.1,32.0,"вода питьевая, клубника, сахар, мальтодекстрин, стабилизаторы (камедь рожкового дерева, гуаровая камедь), регулятор кислотности - лимонная кислота, краситель - кармины.","Освежающий фруктовый лёд с натуральным вкусом спелой клубники. Приготовлен на основе питьевой воды с добавлением настоящих ягод и небольшого количества сахара. Нежный розовый оттенок достигается за счёт добавления натурального красителя. Лёгкая кислинка лимонной кислоты освежает, не перебивая ягодный вкус. Удобный формат в индивидуальной упаковке — идеально для жаркого дня.",0,2025-06-13 10:41:17,Замороженные продукты#Мороженое,4.7,2364,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/5254b84c-2919-4356-a53b-6140cdaf2848.webp,led-klubnika-50-g-106471.html
https://vkusvill.ru/goods/desert-fruktovo-yagodnyy-vishnya-kola-89055.html,Десерт фруктово-ягодный «Вишня-кола»,1.565217391304348,0.0013089005235602095,92.0,144.0,76.4,0.1,0,19.0,"вишневый сок восстановленный (вишневый сок концентрированный, вода питьевая), сухой глюкозный сироп, купажный сироп колы (вода питьевая, сахар, регулятор кислотности - лимонная кислота, ароматизатор натуральный ""Кола""), вишня быстрозамороженная без косточек, сок лимона прямого отжима, сахар, цедра лимона, стабилизаторы (гуаровая камедь, камедь рожкового дерева, каррагинан), декстроза, ароматизатор натуральный «Вишня», ароматизатор натуральный «Кола».  Продукция производится на предприятии, где используются аллергены: арахис, горчица, злаки, содержащие глютен, кунжут, молоко (лактоза), орехи, сельдерей, соя, яйца.","Десертный, как мороженное, и освежающий, как лимонад — этот лёд станет превосходным лакомством в жаркую погоду. Основу льда составляет сочный вишнёвый нектар и натуральный сироп со вкусом колы. Приятную кислинку десерту придаёт лимонный сок прямого отжима, органично завершая его лимонадно-ягодный вкус. Приятным бонусом для сладкоежек станет калорийность льда — в порции содержится всего 70 ккал.",0,2025-06-13 10:41:17,Мороженое#Сорбеты и фруктовый лёд,4.7,1522,https://img.vkusvill.ru/pim/images/site_LargeWebP/eb0462c9-9bcf-4bef-a4f4-f35c1c883d90.webp?1719260494.8946,desert-fruktovo-yagodnyy-vishnya-kola-89055.html
https://vkusvill.ru/goods/sorbet-yudzu-110708.html,Сорбет «Юдзу»,1.975,0.0010695187165775401,80.0,158.0,93.5,0.1,0.3,22.6,"Сок лимона прямого отжима, пюре из мандарина замороженное (мандарин свежий), вода питьевая, сахар, сахар виноградный, загустители (камедь рожкового дерева, гуаровая камедь), сок юдзу прямого отжима замороженный.  Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, молоко (лактоза), орехи, соя, яйца.","Освежающий десерт с ярким оттенком юдзу — цитрусовым, но без резкой кислинки. Лёгкая терпкость сочетается со сладостью мандарина и лимонной свежестью. Виноградный сахар смягчает вкус, делая его сбалансированным. Текстура нежная, без ледяных крупинок тает во рту. Хороший вариант для тех, кто любит необычные вкусовые сочетания. Удобная упаковка позволяет есть лакомство даже во время прогулки — внутри стаканчика вы найдёте маленькую ложечку.",0,2025-06-13 10:41:19,Замороженные продукты#Мороженое,Ждёт оценку,6,https://img.vkusvill.ru/pim/images/site/site_LargeWebP/f5870e21-6c89-460b-a8f5-8453b1283abf.webp,sorbet-yudzu-110708.html
https://vkusvill.ru/goods/desert-fruktovo-yagodnyy-malina-89054.html,Десерт фруктово-ягодный «Малина»,1.576086956521739,0.0008896797153024911,92.0,145.0,112.4,0.1,0,28.0,"сок малиновый прямого отжима, вода питьевая, сухой глюкозный сироп, сахар, пюре из малины (малина быстрозамороженная, сахар), декстроза, сок лимона прямого отжима, комплексная пищевая добавка (стабилизаторы (гуаровая камедь, камедь рожкового дерева, каррагинан), декстроза), экстракт малины. Продукция производится на предприятии, где используются аллергены: арахис, злаки, содержащие глютен, молоко (лактоза), орехи, соя, яйца.","Освежающее лакомство на основе сока и пюре спелой малины, созданное стать лучшим аккомпанементом летних прогулок. Приятную кислинку десерту придаёт лимонный сок прямого отжима, органично завершая его сочный-ягодный вкус. Приятным бонусом для сладкоежек станет калорийность льда — в порции содержится около 100 ккал.",0,2025-06-13 10:41:16,Замороженные продукты#Мороженое,4.6,3127,https://img.vkusvill.ru/pim/images/site_LargeWebP/6a567cd0-6253-49df-b314-3a2d72a079d2.webp?1719252832.8195,desert-fruktovo-yagodnyy-malina-89054.html
