url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,weight,pro/cal,pri/we,html_path,last_upd_time,content,fetchErr
https://www.ozon.ru/product/hlebtsy-croisette-s-provanskimi-travami-tonkie-200-g-1053571373/,"Хлебцы Croisette с прованскими травами, тонкие, 200 г",13,3,64,335,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#КРУАЗЕТТ CROISETTE,169,1,4.9,697,https://cdn1.ozone.ru/s3/multimedia-1-3/7472153559.jpg,"Ароматные выпечные тонкие хлебцы на основе цельнозерновой муки с нежным хрустом, которые идеально сочетаются с мясными, рыбными и овощными топпингами. Хлебцы будут идеальным дополнением на завтрак и в качестве перекуса на вечеринке, а еще их можно взять на работу.

Лаконичная упаковка стильно смотрится на столе и не занимает много места.

Продукт, который нужен вам каждый день, ведь в нем много клетчатки, мало калорий и абсолютно чистый состав!

С КРУАЗЕТТ Прованские травы любой перекус в удовольствие!",200,0.03880597014925373,0.845,,2025-06-13 11:30:25,"Мука ржаная хлебопекарная цельнозерновая, мука ржаная обдирная, отруби пшеничные, вода питьевая, мука пшеничная первого сорта, соль, прованские травы (тимьян, розмарин, орегано, базилик,эстрагон, укроп, майоран, петрушка), сахар, дрожжи хлебопекарные, солод ржаной, эмульгатор соевый лецитин.  Может содержать следы кунжута",
https://www.ozon.ru/product/vkusnyy-arahis-v-glazuri-miks-1-000-g-vasabi-cheddar-kuritsa-gril-shashlyk-krab-210034881/,"Вкусный арахис в глазури Микс 1 000 г - Васаби, Чеддар, Курица-гриль, Шашлык, Краб",17,21,58,,Ozon fresh#Снеки#Орехи и сухофрукты#Орехи#СНЕКМАНИЯ,626,1,4.7,4985,https://cdn1.ozone.ru/s3/multimedia-1-o/7274413968.jpg,"Арахис в глазури Микс – отборный жареный арахис в ароматной и хрустящей корочке со вкусами: Васаби, сыр Чеддар, Курица-гриль, Шашлык, Краб. Уникальная технология обжарки орехов без масла позволяет добиться неповторимого вкуса и воздушной оболочки.Арахис с разнообразными вкусами изготовлен из качественного бразильского ореха, покрытого сверху глазированной корочкой. Продукт не содержит ГМО.Фасовка – 1кг.Рекомендуем попробовать арахис в глазированной хрустящей корочке со вкусами: бекон, сыр, барбекю, креветка, микс, чили, васаби, лосось.Обращаем Ваше внимание, что при заказе через OZON EXPRESS товар будет доставлен покупателю без фирменной коробки, зип-лок пакета и пробника продукции из нашего ассортимента.",1000,0,0.626,,2025-06-13 11:30:25,"Арахис жареный 50%, мука пшеничная 20%, крахмал кукурузный 5%, крахмал кукурузный модифицированный 15%, сахар, соль, сода, бикарбонат аммония, мальтодекстрин, глутамат натрия, комплексные пищевые добавки ""Холодец с хреном"", ""Сыр"", ""Мексиканский соус"", ""Краб"", ""Васаби"".",
https://www.ozon.ru/product/finiki-iranskie-bratya-orehovy-500-g-821658335/,"Финики иранские Братья Ореховы, 500 г",2.5,0,68.5,281,Ozon fresh#Снеки#Орехи и сухофрукты#Сухофрукты и цукаты#Братья Ореховы,395,1,4.7,4433,https://cdn1.ozone.ru/s3/multimedia-1-5/7287970685.jpg,"Финики иранские ТМ ""Братья Ореховы"" - это превосходное лакомство, которое не только обладает восхитительным вкусом, но и невероятно полезно для вашего здоровья. Вес одной упаковки составляет 500 грамм, что делает этот продукт идеальным для длительного хранения и удобного использования. Эти финики без сахара являются натуральным источником энергии, благодаря высокому содержанию натуральных сахаров, таких как глюкоза и фруктоза, что делает их отличным выбором для разнообразной утренней трапезы, перекусов или добавления в вашу любимую выпечку и десерты. Иранские финики славятся своим насыщенным вкусом и мягкой текстурой, что делает их отличным дополнением к любому питанию, будь то завтрак, обед или ужин. Финики, поставляемые из Ирана, известны своим уникальным климатом, который способствует выращиванию плодов превосходного качества, наполненных витаминами, минералами и антиоксидантами, необходимыми для поддержания хорошего самочувствия. Упакованные в удобную коробку, они сохраняют свою свежесть и полезные свойства на протяжении длительного времени. Выберите иранские финики без сахара ""Братья Ореховы"" и наслаждайтесь натуральной сладостью и пользой для здоровья каждого кусочка.Продукция ТМ ""Братья Ореховы"" - вкусный подарок родным и близким. Отлично подойдет как подарок на новый год, подарок на день рождения, а также прекрасный подарок на 8 марта, подарок на 23 февраля.Страна происхождения: Иран. Перед употреблением промыть проточной водой.",500,0.008896797153024912,0.79,,2025-06-13 11:30:25,финики; растительное масло,
https://www.ozon.ru/product/batonchiki-fruktovo-orehovye-ol-layt-klyukvennyy-30-g-h-25-sht-1218450299/,"Батончики фруктово-ореховые Ол'лайт клюквенный, 30 г х 25 шт",8.30,13.30,63.30,400,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#ОЛ'ЛАЙТ. Легко & Просто,726,1,4.8,6110,https://cdn1.ozone.ru/s3/multimedia-1-h/7506743417.jpg,"Фруктово-ореховый батончик клюква - 100% натуральный перекус.
Всегда читай состав. Никаких ароматизаторов, консервантов и красителей. Только натуральные ингредиенты – орехи и сухофрукты.  100 % натуральный продукт;
Не содержит ГМО, глютена, холестерина, сои и молока;
Без добавления красителей, консервантов и ароматизаторов;
Подходит веганам;
Можно употреблять в пост;
Удобно взять с собой.",30,0.02075,24.2,,2025-06-13 11:30:25,"финики сушеные, клюква сушеная, изюм, семена тыквы, семена подсолнечника, бразильский орех",
https://www.ozon.ru/product/semechki-ot-martina-podsolnechnika-otbornye-osobennye-zharenye-neochishchennye-200-g-266330393/,"Семечки От Мартина подсолнечника отборные, особенные, жареные, неочищенные, 200 г",20.7,52.9,5,578,Ozon fresh#Снеки#Чипсы и сухарики#Семечки#От Мартина,242,1,4.9,2382,https://cdn1.ozone.ru/s3/multimedia-1-d/7561822189.jpg,"Компания «МАРТИН» предлагает самые лучшие отборные семечки, которые хорошо известны не только в России, но и за рубежом. Сорт подсолнечника и места выращивания играет важную роль для достижения желаемого результата. Семечки компании «МАРТИН» отличаются великолепным качеством и неповторимым вкусом.",200,0.035813148788927336,1.21,,2025-06-13 11:30:26,,
https://www.ozon.ru/product/izyum-golden-150-g-1467876076/,"Изюм Голден, 150 г",2.30,0.40,66,296,Ozon fresh#Снеки#Орехи и сухофрукты#Сухофрукты и цукаты,177,1,4.9,755,https://cdn1.ozone.ru/s3/multimedia-1-n/7349620595.jpg,,200,0.00777027027027027,0.885,,2025-06-13 11:30:26,"Виноград сушеный без косточек (кишмиш), консервант Е220. Продукт противопоказан при индивидуальной непереносимости. Возможно наличие следов кунжута, орехов и арахиса. Продукт может содержать косточки или фрагменты косточек. Перед употреблением рекомендуется промыть",
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-riflenye-so-vkusom-lobstera-140-g-273349075/,"Чипсы картофельные Lay's Рифлёные со вкусом лобстера, 140 г",,,,,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,169,1,4.9,132375,https://cdn1.ozone.ru/s3/multimedia-1-7/7610287687.jpg,"LAY'S® — чипсы, каждая пачка которых изготовлена из специально отобранного картофеля и соответствует самым высоким стандартам качества. Хрустящие и легкие на вкус картофельные чипсы LAY'S® были созданы, чтобы вызвать улыбку на лице каждого человека, поэтому ими так приятно делиться с лучшими друзьями. Чипсы LAY'S®, несомненно, скрасят ваш день!

●Изысканный вкус омара и нежно-рифленых, золотистых кусочков отборной картошки! Восхитительное сочетание оригинальной формы любимых чипсов LAY'S® и потрясающе нежного нового вкуса не оставит равнодушным даже самого искушенного гурмана.",140,0,1.207142857142857,,2025-06-13 11:30:26,,
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-so-vkusom-zapechenyy-kamamber-s-grushey-105-g-1791953255/,"Чипсы картофельные Lay's со вкусом запеченый камамбер с грушей, 105 г",6,31,53,520,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,159,1,4.9,2920,https://cdn1.ozone.ru/s3/multimedia-1-5/7370107493.jpg,"Lay's® — чипсы, каждая пачка которых изготовлена из отборного картофеля и соответствует самым высоким стандартам качества.
Новинка в линейке Lay's® - хрустящие картофельные чипсы со вкусом запечённого сыра камамбер с грушей.


Каждый день вкуснее с Lay's®!

- изготовлены из 100% натурального картофеля
- Качественные ингредиенты
- Яркий вкус запечённого сыра камамбер с грушей",105,0.011538461538461539,1.5142857142857142,,2025-06-13 11:30:26,,
https://www.ozon.ru/product/batonchiki-fruktovo-orehovye-ol-layt-inzhirnyy-30-g-h-25-sht-1218450306/,"Батончики фруктово-ореховые Ол'лайт инжирный, 30 г х 25 шт",10,15.70,53.30,410,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#ОЛ'ЛАЙТ. Легко & Просто,655,1,4.8,6110,https://cdn1.ozone.ru/s3/multimedia-1-k/7560543584.jpg,"Фруктово-ореховый батончик инжир - 100% натуральный перекус.
Всегда читай состав. Никаких ароматизаторов, консервантов и красителей. Только натуральные ингредиенты – орехи и сухофрукты.  100 % натуральный продукт;
Не содержит ГМО, глютена, холестерина, сои и молока;
Без добавления красителей, консервантов и ароматизаторов;
Подходит веганам;
Можно употреблять в пост;
Удобно взять с собой.",30,0.024390243902439025,21.833333333333332,,2025-06-13 11:30:26,"финики сушеные, изюм, инжир сушеный, семена тыквы, семена подсолнечника, арахис жареный",
https://www.ozon.ru/product/chipsy-kukuruzno-risovye-dr-korner-so-vkusom-olivkovogo-masla-i-rozmarina-tselnozernovye-50-g-149678148/,"Чипсы кукурузно-рисовые Dr. Korner со вкусом оливкового масла и розмарина, цельнозерновые, 50 г",8,9.5,71,400,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Dr. Korner,63,1,4.9,6148,https://cdn1.ozone.ru/s3/multimedia-1-r/7349587767.jpg,"Тоненькие и хрустящие кукурузно-рисовые чипсы с оливковым маслом и розмарином - это изысканный вкус, вдохновленный итальянскими мотивами. В качестве основы используются два злака: рис и кукуруза, которые отлично сочетаются друг с другом. Продукт не подвергается обжариванию в масле в отличие от большинства картофельных чипсов и не содержит искусственных ароматизаторов, красителей и усилителей вкуса.",50,0.02,1.26,,2025-06-13 11:30:26,,
https://www.ozon.ru/product/hlebtsy-blockbuster-borodinskie-rzhanye-hrustyashchie-130-g-250353048/,"Хлебцы Blockbuster Бородинские ржаные, хрустящие, 130 г",11.8,7.4,72.5,404,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#Blockbuster,100,1,4.8,2082,https://cdn1.ozone.ru/s3/multimedia-1-7/7349559775.jpg,"Хлебцы хрустящие ржаные Бородинские. Сорт Бородинского хлеба является визитной карточкой русской кухни. Ароматные Бородинские хлебцы, это реплика одного из распространенных сортов ржаного хлеба. Готовим из обдирной муки, хлебцы содержат клетчатку, которая улучшает пищеварение, очищает организм, восполняет запас энергии. Прекрасная альтернатива  хлебобулочным изделиям. Не содержат сдобных ингредиентов. Можно подавать в качестве закуски. На праздничном столе прекрасно сочетаются с авокадо, сыром, ветчиной, салатами. Кроме перекуса на праздничный стол делают эффектные гастрономические бутерброды. Очень сытный, питательный и полезный перекус. Подходит людям, придерживающимся вегетарианского типа питания.",130,0.02920792079207921,0.7692307692307693,,2025-06-13 11:30:27,,
https://www.ozon.ru/product/batonchiki-fruktovo-orehovye-ol-layt-abrikosovyy-30-g-h-25-sht-170388346/,"Батончики фруктово-ореховые Ол'лайт Абрикосовый, 30 г х 25 шт",,,,366.7,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#ОЛ'ЛАЙТ. Легко & Просто,764,1,4.8,6110,https://cdn1.ozone.ru/s3/multimedia-1-z/7506743399.jpg,"Фруктово-ореховый батончик Абрикос - 100% натуральный перекус.Всегда читай состав. Никаких ароматизаторов, консервантов и красителей. Только натуральные ингредиенты – орехи и сухофрукты. Преимущества:- 100 % натуральный продукт;- Не содержит ГМО, глютена, холестерина, сои и молока;- Без добавления красителей, консервантов и ароматизаторов;- Подходит веганам;- Можно употреблять в пост;- Удобно взять с собой.",30,0,25.466666666666665,,2025-06-13 11:30:27,"Финики сушеные, абрикосы сушеные, изюм, семена тыквы, семена подсолнечника, бразильский орех. Может содержать незначительное количество различных видов орехов, в том числе арахиса, фрагменты косточек.",
https://www.ozon.ru/product/kuraga-bez-kostochki-monetka-500-g-ozon-fresh-1928920034/,"Курага без косточки Монетка 500 г, Ozon fresh",5,0.5,51,230,Ozon fresh#Снеки#Орехи и сухофрукты#Смеси орехов и сухофруктов#Ozon fresh,299,1,4.9,641,https://cdn1.ozone.ru/s3/multimedia-1-i/7435043874.jpg,,500,0.021739130434782608,0.598,,2025-06-13 11:30:27,"абрикос сушеный без косточки, консервант - Е220.",
https://www.ozon.ru/product/batonchiki-fruktovo-orehovye-ol-layt-shokoladnyy-s-kokosom-30-g-h-25-sht-1218450296/,"Батончики фруктово-ореховые Ол'лайт шоколадный с кокосом, 30 г х 25 шт",5,10,57.70,366.70,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#ОЛ'ЛАЙТ. Легко & Просто,899,1,4.8,6110,https://cdn1.ozone.ru/s3/multimedia-1-d/7560543757.jpg,"Фруктово-ореховый батончик шоколад и кокос - 100% натуральный перекус.
Всегда читай состав. Никаких ароматизаторов, консервантов и красителей. Только натуральные ингредиенты – орехи и сухофрукты.  100 % натуральный продукт;
Не содержит ГМО, глютена, холестерина, сои и молока;
Без добавления красителей, консервантов и ароматизаторов;
Подходит веганам;
Можно употреблять в пост;
Удобно взять с собой.",30,0.013635124079629125,29.966666666666665,,2025-06-13 11:30:27,"финики сушеные, изюм, бразильский орех, какао-порошок, кокосовая стружка, арахис жареный, темный шоколад, кешью",
https://www.ozon.ru/product/semechki-ozon-fresh-tykvennye-ochishchennye-300-g-1029205807/,"Семечки Ozon fresh тыквенные, очищенные, 300 г",36,48,8,610,Ozon fresh#Снеки#Чипсы и сухарики#Семечки#Ozon fresh,300,1,4.9,6459,https://cdn1.ozone.ru/s3/multimedia-1-3/7582998927.jpg,"Семена тыквы Ozon fresh содержат жирное эфирное масло, смолистые вещества, кислоты, витамины, минералы, аминокислоты, они богаты витаминами А и Е. Семена тыквы очищенные можно добавлять в выпечку, салаты, каши, йогурты. Их также можно есть как закуску или перекус между приёмами пищи.
Банка с ключом облегчает использование продукта и сохраняет его свежесть на долгое время. В упаковке содержится 300 г продукта. Банку можно использовать для хранения семечек, специй и приправ. Такая деталь станет интересным элементом декора на кухне.   
Семена тыквы очищенные помогают укреплять иммунитет, улучшают работу сердечно-сосудистой системы, нормализуют уровень холестерина в крови, улучшают состояние кожи и волос, а также способствуют улучшению пищеварения.",300,0.05901639344262295,1.0,,2025-06-13 11:30:28,,
https://www.ozon.ru/product/dr-korner-syrnyy-zlakovyy-kokteyl-hlebtsy-100-g-143230998/,"Dr. Korner Сырный злаковый коктейль хлебцы, 100 г",9.5,2,58,290,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#Dr. Korner,111,1,4.9,38645,https://cdn1.ozone.ru/s3/multimedia-1-7/7349577775.jpg,"Dr.Korner – современная основа здорового питания! Сырные хлебцы – полезная альтернатива вредным снекам. Обладая насыщенным сырным вкусом, хлебцы придутся по вкусу любителям сыра.  Сыр - чемпион по содержанию кальция, фосфора и цинка. Белок, входящий в состав сыра, почти полностью усваивается организмом и служит строительным материалом клеток.  Уважаемые клиенты! Обращаем ваше внимание на возможные изменения в дизайне упаковки. Качественные характеристики товара остаются неизменными. Поставка осуществляется в зависимости от наличия на складе.",100,0.032758620689655175,1.11,,2025-06-13 11:30:28,,
https://www.ozon.ru/product/batonchiki-fruktovo-orehovye-ol-layt-limonnyy-30-g-h-25-sht-170388347/,"Батончики фруктово-ореховые Ол'лайт Лимонный, 30 г х 25 шт",0,0,63.3,400,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#ОЛ'ЛАЙТ. Легко & Просто,764,1,4.8,6110,https://cdn1.ozone.ru/s3/multimedia-1-2/7506743402.jpg,"Фруктово-ореховый батончик Лимон - 100% натуральный перекус.Всегда читай состав. Никаких ароматизаторов, консервантов и красителей. Только натуральные ингредиенты – орехи и сухофрукты. Преимущества:- 100 % натуральный продукт;- Не содержит ГМО, глютена, холестерина, сои и молока;- Без добавления красителей, консервантов и ароматизаторов;- Подходит веганам;- Можно употреблять в пост;- Удобно взять с собой.",30,0.0,25.466666666666665,,2025-06-13 11:30:28,"Финики сушеные, изюм, семена тыквы, цедра лимона сушеная, бразильский орех, кешью. Может содержать незначительное количество арахиса, фрагменты косточек.",
